"nb_postcode","agricultural_land","national_parks","agricultural_land_band","national_parks_band"
2037,"0","0.001","0","0-5%"
2037,"0","0.001","0","0-5%"
2037,"0","0.001","0","0-5%"
2037,"0","0.001","0","0-5%"
2037,"0","0.001","0","0-5%"
2037,"0","0.001","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2038,"0","1.0246205e-05","0","0-5%"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2039,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2040,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2041,"0","0","0","0"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2042,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2043,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2044,"0","0.001","0","0-5%"
2045,"0","0","0","0"
2045,"0","0","0","0"
2045,"0","0","0","0"
2045,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2046,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2047,"0","0","0","0"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2048,"0","0.000999477154","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2049,"0","0.000726964258","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2050,"0","0.001","0","0-5%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2060,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
2062,"609","0.289","0-10,000","25-50%"
